1.646494865417480469e-02 6.037407089024782181e-03 9.628906250000000000e-01 1.460705604404211044e-02
1.832560822367668152e-02 1.615039408206939697e-01 2.025952190160751343e-01 6.175752282142639160e-01
6.502373516559600830e-02 1.780535839498043060e-02 6.860195994377136230e-01 2.311513423919677734e-01
8.602397888898849487e-02 2.908799052238464355e-01 3.357943594455718994e-01 2.873017489910125732e-01
9.385671615600585938e-01 5.234739929437637329e-02 3.019825671799480915e-04 8.783459663391113281e-03
5.881857499480247498e-02 2.721000835299491882e-02 7.821700572967529297e-01 1.318014115095138550e-01
2.715509831905364990e-01 5.022631213068962097e-02 5.620515346527099609e-01 1.161711513996124268e-01
2.528046630322933197e-02 5.405023694038391113e-01 1.648377776145935059e-01 2.693793773651123047e-01
7.117724511772394180e-03 9.746880531311035156e-01 3.521328559145331383e-03 1.467296667397022247e-02
1.458086222410202026e-01 5.953692197799682617e-01 4.722777009010314941e-02 2.115943878889083862e-01
9.335246868431568146e-03 3.582820761948823929e-03 9.734887480735778809e-01 1.359314937144517899e-02
9.443933367729187012e-01 5.187656357884407043e-02 3.546646039467304945e-04 3.375445259734988213e-03
9.335922002792358398e-01 5.091647058725357056e-02 1.202114298939704895e-02 3.470126772299408913e-03
9.974011182785034180e-01 5.671354592777788639e-04 8.150103531079366803e-05 1.950220088474452496e-03
5.346282124519348145e-01 1.476036906242370605e-01 1.522445529699325562e-01 1.655235588550567627e-01
3.140062466263771057e-02 9.108684062957763672e-01 6.011384073644876480e-03 5.171953141689300537e-02
1.355616748332977295e-02 1.925426125526428223e-01 1.067665517330169678e-01 6.871346831321716309e-01
8.019664287567138672e-01 3.122957050800323486e-02 1.192134805023670197e-02 1.548826396465301514e-01
3.106512827798724174e-03 7.323510944843292236e-02 8.499013632535934448e-02 8.386681675910949707e-01
3.465307876467704773e-02 9.095487743616104126e-02 2.555698156356811523e-01 6.188222169876098633e-01
3.097696974873542786e-02 8.758797645568847656e-01 1.980502530932426453e-02 7.333827763795852661e-02
1.608239263296127319e-01 2.507705092430114746e-01 1.390624493360519409e-01 4.493431746959686279e-01
3.094081208109855652e-02 1.457662601023912430e-02 8.764749765396118164e-01 7.800763100385665894e-02
5.460382904857397079e-03 9.881523251533508301e-01 1.268228865228593349e-03 5.119109060615301132e-03
2.232684753835201263e-02 9.599851965904235840e-01 6.085674278438091278e-03 1.160223688930273056e-02
2.792856656014919281e-02 1.868060976266860962e-02 9.106842875480651855e-01 4.270652681589126587e-02
3.507552295923233032e-02 8.978487253189086914e-01 1.366185117512941360e-02 5.341385677456855774e-02
9.657294750213623047e-01 7.211829652078449726e-04 3.281985968351364136e-02 7.295326213352382183e-04
