9.084266494028270245e-04 3.324926365166902542e-04 9.912959337234497070e-01 7.463166490197181702e-03
1.912383735179901123e-02 3.502881899476051331e-02 1.558241620659828186e-02 9.302650094032287598e-01
2.997245490550994873e-01 2.762238085269927979e-01 5.639516562223434448e-02 3.676564693450927734e-01
8.312913996633142233e-05 3.272481029853224754e-03 3.560588136315345764e-02 9.610384702682495117e-01
9.268215298652648926e-01 1.294061262160539627e-02 5.172578245401382446e-02 8.512067608535289764e-03
4.428564570844173431e-03 8.143320083618164062e-01 4.307395964860916138e-02 1.381655037403106689e-01
2.617399208247661591e-03 3.066883422434329987e-03 5.258061885833740234e-01 4.685095548629760742e-01
2.861577644944190979e-02 1.700148582458496094e-01 6.105834245681762695e-01 1.907859295606613159e-01
4.304331727325916290e-03 6.906546652317047119e-03 8.942689895629882812e-01 9.452012181282043457e-02
3.976142907049506903e-04 8.870473504066467285e-01 5.643041804432868958e-03 1.069120392203330994e-01
9.585636144038289785e-05 6.816585548222064972e-03 8.901355266571044922e-01 1.029519736766815186e-01
9.670381546020507812e-01 1.090033352375030518e-02 2.614377532154321671e-03 1.944718509912490845e-02
3.193266987800598145e-01 2.944698631763458252e-01 4.659096151590347290e-02 3.396124839782714844e-01
8.465210795402526855e-01 1.218847855925559998e-01 1.915981248021125793e-02 1.243442855775356293e-02
9.759044051170349121e-01 1.384916249662637711e-03 1.820083148777484894e-02 4.509904887527227402e-03
5.010007880628108978e-04 6.807963848114013672e-01 4.984542261809110641e-03 3.137181103229522705e-01
2.313528209924697876e-02 8.778771758079528809e-02 2.861817367374897003e-02 8.604588508605957031e-01
6.880893111228942871e-01 1.126584485173225403e-01 1.176430955529212952e-01 8.160915970802307129e-02
1.882772921817377210e-04 1.894324086606502533e-03 7.324048876762390137e-02 9.246768951416015625e-01
1.013063825666904449e-03 8.898610249161720276e-03 3.578749671578407288e-02 9.543007612228393555e-01
2.754169981926679611e-03 8.730039000511169434e-01 8.567668497562408447e-03 1.156742423772811890e-01
2.060481201624497771e-04 3.177539445459842682e-03 8.927118964493274689e-03 9.876893758773803711e-01
2.111995418090373278e-04 1.214557210914790630e-03 9.479486346244812012e-01 5.062563344836235046e-02
8.271765494782812311e-09 4.516024034728616243e-07 9.999909400939941406e-01 8.585028808738570660e-06
1.576851457357406616e-01 4.538529813289642334e-01 7.025986164808273315e-02 3.182019591331481934e-01
2.003284543752670288e-02 3.042121534235775471e-04 9.609496593475341797e-01 1.871338859200477600e-02
3.044155426323413849e-02 9.361297488212585449e-01 3.810357302427291870e-03 2.961831912398338318e-02
8.331469297409057617e-01 1.743305474519729614e-02 1.321843713521957397e-01 1.723571494221687317e-02
