2.852728664875030518e-01 3.786693140864372253e-02 5.562744736671447754e-01 1.205857023596763611e-01
1.087201014161109924e-02 8.261915445327758789e-01 9.041200391948223114e-03 1.538952291011810303e-01
2.531194500625133514e-02 1.654760539531707764e-02 7.710837721824645996e-01 1.870567351579666138e-01
3.812692165374755859e-01 7.953526079654693604e-02 1.233235448598861694e-01 4.158719480037689209e-01
8.407659530639648438e-01 3.434319049119949341e-02 5.206736177206039429e-02 7.282338291406631470e-02
4.179117828607559204e-02 8.395533077418804169e-03 9.274318218231201172e-01 2.238147892057895660e-02
2.931215800344944000e-03 3.979849442839622498e-02 9.102849364280700684e-01 4.698531702160835266e-02
4.287480842322111130e-03 5.921763181686401367e-02 8.077185600996017456e-02 8.557230830192565918e-01
5.214519500732421875e-01 1.094806473702192307e-02 4.616339504718780518e-01 5.966064985841512680e-03
8.082619309425354004e-02 7.084781676530838013e-02 7.162301540374755859e-01 1.320958435535430908e-01
2.681317925453186035e-02 8.613640069961547852e-02 4.919766783714294434e-01 3.950736820697784424e-01
9.055204391479492188e-01 9.002343751490116119e-03 8.052098751068115234e-02 4.956261720508337021e-03
8.995897769927978516e-01 2.009062841534614563e-02 4.701709002256393433e-02 3.330244496464729309e-02
3.612424433231353760e-01 6.043298169970512390e-02 4.679730534553527832e-01 1.103515550494194031e-01
5.488396286964416504e-01 1.054769605398178101e-01 1.569369584321975708e-01 1.887464225292205811e-01
3.308200091123580933e-02 6.926334649324417114e-02 1.330003887414932251e-01 7.646541595458984375e-01
3.142831474542617798e-02 7.368791103363037109e-02 1.218972653150558472e-01 7.729865312576293945e-01
5.308394432067871094e-01 4.229355230927467346e-02 3.133313357830047607e-01 1.135356724262237549e-01
1.777774691581726074e-01 2.300599962472915649e-01 2.117132768034934998e-02 5.709911584854125977e-01
1.230690404772758484e-01 5.602433905005455017e-02 9.429639577865600586e-02 7.266101837158203125e-01
7.866453379392623901e-02 3.024769425392150879e-01 4.534370899200439453e-01 1.654214709997177124e-01
1.056300941854715347e-02 8.789774179458618164e-01 9.246991015970706940e-03 1.012126132845878601e-01
1.909096539020538330e-02 9.395365715026855469e-01 6.700370460748672485e-03 3.467209264636039734e-02
1.512336661107838154e-03 8.976485133171081543e-01 2.022984251379966736e-02 8.060927689075469971e-02
7.470325380563735962e-02 4.970931410789489746e-01 1.367277055978775024e-01 2.914758622646331787e-01
2.595048770308494568e-02 8.684925436973571777e-01 9.370965883135795593e-03 9.618595242500305176e-02
2.381262034177780151e-01 1.848357021808624268e-01 4.985934793949127197e-01 7.844469696283340454e-02
8.831511735916137695e-01 2.009439840912818909e-02 7.070574909448623657e-02 2.604860998690128326e-02
