1.354629453271627426e-02 2.056629024446010590e-02 8.236338496208190918e-01 1.422535628080368042e-01
3.325883764773607254e-03 1.826616525650024414e-01 9.942823648452758789e-02 7.145842909812927246e-01
3.331867232918739319e-02 9.345217347145080566e-01 1.648562378250062466e-03 3.051103092730045319e-02
7.760566473007202148e-01 9.433879703283309937e-02 3.966707736253738403e-02 8.993744105100631714e-02
2.213111333549022675e-02 1.334834545850753784e-01 9.391642175614833832e-03 8.349937796592712402e-01
1.354535371065139771e-01 8.317591547966003418e-01 1.978351501747965813e-03 3.080901503562927246e-02
1.667069969698786736e-03 9.949154853820800781e-01 4.102468665223568678e-04 3.007139079272747040e-03
4.748447835445404053e-01 4.066234827041625977e-01 2.862267382442951202e-02 8.990912139415740967e-02
2.293476462364196777e-01 8.493717014789581299e-02 6.054287552833557129e-01 8.028638362884521484e-02
1.363634876906871796e-02 9.813785552978515625e-01 1.800063037080690265e-04 4.805041477084159851e-03
4.316842532716691494e-04 5.140420980751514435e-04 9.948031306266784668e-01 4.251103848218917847e-03
9.178039431571960449e-01 4.278336092829704285e-02 2.360573969781398773e-02 1.580698229372501373e-02
9.696453213691711426e-01 3.605055855587124825e-03 2.120408043265342712e-02 5.545554216951131821e-03
1.753057986497879028e-01 1.756539046764373779e-01 1.698711514472961426e-01 4.791690707206726074e-01
8.614150285720825195e-01 5.550210177898406982e-02 1.785733178257942200e-02 6.522553414106369019e-02
1.001081392168998718e-01 7.614409923553466797e-01 2.016372606158256531e-02 1.182871237397193909e-01
1.450186828151345253e-03 2.978812456130981445e-01 2.571654506027698517e-02 6.749520301818847656e-01
9.855399727821350098e-01 2.918244572356343269e-03 8.127212524414062500e-03 3.414549864828586578e-03
3.269177675247192383e-01 9.958111494779586792e-02 2.940992638468742371e-02 5.440912246704101562e-01
1.194594427943229675e-02 1.650146394968032837e-01 7.704316824674606323e-02 7.459962964057922363e-01
4.084505513310432434e-02 8.968242444097995758e-03 8.710758090019226074e-01 7.911082357168197632e-02
6.962980329990386963e-02 2.898539304733276367e-01 2.603387534618377686e-01 3.801774978637695312e-01
9.974408149719238281e-01 2.110474742949008942e-03 1.170851173810660839e-04 3.316138463560491800e-04
9.484945912845432758e-04 1.282930001616477966e-02 9.197434782981872559e-01 6.647862493991851807e-02
3.302648663520812988e-01 6.613798737525939941e-01 6.293720100075006485e-03 2.061565872281789780e-03
2.848233580589294434e-01 1.872316449880599976e-01 3.528332114219665527e-01 1.751117259263992310e-01
1.771118678152561188e-02 1.058438885957002640e-02 6.361759901046752930e-01 3.355284035205841064e-01
9.896134734153747559e-01 5.833286792039871216e-03 3.241128986701369286e-03 1.312058418989181519e-03
