9.027819149196147919e-03 9.849398732185363770e-01 1.831592991948127747e-03 4.200618248432874680e-03
4.836049675941467285e-02 1.218630149960517883e-01 6.360189616680145264e-02 7.661744952201843262e-01
5.476368665695190430e-01 3.771437704563140869e-02 2.630535662174224854e-01 1.515952199697494507e-01
3.919528331607580185e-03 1.517182029783725739e-02 1.241187602281570435e-01 8.567898869514465332e-01
1.386594921350479126e-01 1.042578276246786118e-02 6.315860748291015625e-01 2.193285971879959106e-01
2.930189669132232666e-02 8.102675080299377441e-01 1.345057785511016846e-02 1.469800323247909546e-01
1.585821211338043213e-01 3.269837200641632080e-01 2.494167834520339966e-01 2.650174200534820557e-01
3.497296944260597229e-02 2.773562371730804443e-01 2.086485773324966431e-01 4.790222644805908203e-01
5.698494613170623779e-03 2.966117113828659058e-02 7.543709278106689453e-01 2.102693021297454834e-01
8.472566306591033936e-02 3.888173401355743408e-02 4.797213375568389893e-01 3.966712355613708496e-01
1.350353471934795380e-02 2.302648425102233887e-01 5.902140736579895020e-01 1.660175174474716187e-01
8.626053333282470703e-01 4.343129694461822510e-02 2.068180963397026062e-02 7.328160107135772705e-02
9.307591319084167480e-01 1.416058186441659927e-02 4.968040809035301208e-02 5.399931222200393677e-03
8.762840032577514648e-01 4.291500896215438843e-02 4.849608987569808960e-02 3.230494260787963867e-02
8.083015084266662598e-01 2.183870412409305573e-02 1.223114728927612305e-01 4.754832386970520020e-02
2.399832457304000854e-01 7.951952517032623291e-02 3.998476862907409668e-01 2.806494534015655518e-01
1.984908711165189743e-03 1.876753196120262146e-02 2.404705286026000977e-01 7.387770414352416992e-01
8.957853913307189941e-01 3.277313429862260818e-03 1.254486106336116791e-02 8.839252591133117676e-02
1.286071836948394775e-01 2.798827886581420898e-01 3.406175971031188965e-01 2.508924305438995361e-01
1.901558041572570801e-01 5.839294940233230591e-02 5.534185767173767090e-01 1.980326473712921143e-01
4.958912730216979980e-02 7.434015274047851562e-01 2.739085443317890167e-02 1.796185672283172607e-01
9.064898490905761719e-01 5.886174738407135010e-03 4.522576555609703064e-02 4.239831492304801941e-02
6.390264630317687988e-01 2.685800790786743164e-01 2.397746965289115906e-02 6.841596215963363647e-02
5.526509601622819901e-03 9.723815321922302246e-01 8.666311390697956085e-03 1.342568546533584595e-02
2.165700867772102356e-02 2.737158238887786865e-01 4.278469979763031006e-01 2.767801880836486816e-01
5.853037238121032715e-01 1.244542375206947327e-01 2.153731882572174072e-01 7.486881315708160400e-02
1.434277975931763649e-03 9.655021429061889648e-01 8.407535962760448456e-03 2.465615235269069672e-02
8.337466716766357422e-01 8.527238853275775909e-03 1.317513436079025269e-01 2.597477100789546967e-02
