1.528217047452926636e-01 4.628019034862518311e-02 3.470241725444793701e-01 4.538739323616027832e-01
2.163734100759029388e-02 1.244467124342918396e-01 1.838289201259613037e-02 8.355330228805541992e-01
5.404025316238403320e-03 9.748475551605224609e-01 1.007104525342583656e-03 1.874125003814697266e-02
3.902542218565940857e-02 2.129415124654769897e-01 5.496841073036193848e-01 1.983489841222763062e-01
9.609616398811340332e-01 1.942291669547557831e-02 4.445338156074285507e-03 1.517015695571899414e-02
5.119860172271728516e-02 9.204882979393005371e-01 7.681327871978282928e-03 2.063176594674587250e-02
4.623606801033020020e-02 1.933954283595085144e-02 7.408908605575561523e-01 1.935335695743560791e-01
5.406450033187866211e-01 5.027250945568084717e-02 1.207582131028175354e-01 2.883242070674896240e-01
5.649940371513366699e-01 7.617678493261337280e-02 2.140800654888153076e-01 1.447490602731704712e-01
1.055062469094991684e-02 8.232687711715698242e-01 1.039997041225433350e-01 6.218099221587181091e-02
5.213585495948791504e-02 9.400194883346557617e-01 9.406341123394668102e-04 6.904041394591331482e-03
9.880812168121337891e-01 6.012754049152135849e-03 9.913427056744694710e-04 4.914726596325635910e-03
5.697126984596252441e-01 1.328028179705142975e-02 3.479661047458648682e-01 6.904086470603942871e-02
9.755976200103759766e-01 1.220727991312742233e-02 1.186696463264524937e-03 1.100844610482454300e-02
8.858580589294433594e-01 6.261076033115386963e-02 1.906297868117690086e-03 4.962492734193801880e-02
1.540353447198867798e-01 2.735826969146728516e-01 3.627103269100189209e-01 2.096715867519378662e-01
1.558414008468389511e-02 9.530047886073589325e-03 6.962456554174423218e-02 9.052612781524658203e-01
6.872677803039550781e-01 1.973358392715454102e-01 3.541817516088485718e-02 7.997816056013107300e-02
1.687352918088436127e-02 2.138478904962539673e-01 1.047133058309555054e-01 6.645653247833251953e-01
9.178140014410018921e-02 1.675653606653213501e-01 4.938893392682075500e-02 6.912642717361450195e-01
3.719446361064910889e-01 5.880572199821472168e-01 6.310412660241127014e-03 3.368774428963661194e-02
9.076859802007675171e-03 8.507563173770904541e-02 5.137994289398193359e-01 3.920480310916900635e-01
6.408371925354003906e-01 2.549576461315155029e-01 4.125168547034263611e-02 6.295347958803176880e-02
1.794653013348579407e-03 3.885618876665830612e-03 9.919890761375427246e-01 2.330649876967072487e-03
2.325621545314788818e-01 5.399993658065795898e-01 3.295489028096199036e-02 1.944835931062698364e-01
3.532212600111961365e-02 7.088332623243331909e-02 7.446769475936889648e-01 1.491176337003707886e-01
4.695887863636016846e-01 1.725706756114959717e-01 1.226743832230567932e-01 2.351661175489425659e-01
8.864136338233947754e-01 4.141312837600708008e-02 5.406859517097473145e-02 1.810461841523647308e-02
